,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
10,davincis22,10,"(2521, 2)","(841, 2)",0.7686217489540345,0.7740740740740741,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo']",10,"(2521, 2)",0.7586738477589997,0.013574108071280351,0.7375991097510084,0.7751971326164875,"[0.7557883066180721, 0.7375991097510084, 0.7532234372449813, 0.7715612525644493, 0.7751971326164875]"
11,davincis22,11,"(2521, 2)","(841, 2)",0.7696679219445395,0.77008547008547,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",11,"(2521, 2)",0.7602847392053542,0.015607040113259356,0.7377991874729456,0.7832258064516129,"[0.7557883066180721, 0.7377991874729456, 0.7534275997852157, 0.7832258064516129, 0.7711827956989248]"
12,davincis22,12,"(2521, 2)","(841, 2)",0.7675710020058352,0.7679487179487179,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22']",12,"(2521, 2)",0.7587262822257947,0.016404419051351777,0.7397025171624714,0.785324453538317,"[0.7518173847744634, 0.7397025171624714, 0.7477116704805492, 0.785324453538317, 0.7690753851731735]"
13,davincis22,13,"(2521, 2)","(841, 2)",0.7686217489540345,0.7756410256410257,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",13,"(2521, 2)",0.7600413477978558,0.017295997144230562,0.7379906425229472,0.7835843445347414,"[0.7519149220472472, 0.7379906425229472, 0.7498083849932686, 0.7835843445347414, 0.7769084448910741]"
14,davincis22,14,"(2521, 2)","(841, 2)",0.7648693369850508,0.7698005698005699,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'metwo22']",14,"(2521, 2)",0.7579600827547385,0.01574717240623185,0.7398967844382691,0.7814927510291749,"[0.7518173847744634, 0.7398967844382691, 0.7456113506746418, 0.7814927510291749, 0.7709821428571428]"
15,davincis22,15,"(2521, 2)","(841, 2)",0.7686217489540345,0.77008547008547,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",15,"(2521, 2)",0.7590790085530411,0.01134467251246216,0.7416052302128251,0.7715612525644493,"[0.7578223270440252, 0.7416052302128251, 0.7532234372449813, 0.7715612525644493, 0.7711827956989248]"
16,davincis22,16,"(2521, 2)","(841, 2)",0.7709188715867296,0.7799145299145299,"['haha21', 'meoffendes21', 'mexa3t18_aggress']",16,"(2521, 2)",0.7606618983824417,0.01732042525298327,0.7397025171624714,0.7814927510291749,"[0.7496695307336417, 0.7397025171624714, 0.7513210670401732, 0.7814927510291749, 0.7811236259467471]"
17,davincis22,17,"(2521, 2)","(841, 2)",0.7662240468706566,0.771937321937322,"['haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",17,"(2521, 2)",0.760749317925074,0.015894081476520997,0.7418022533130532,0.7835843445347414,"[0.7596571756719019, 0.7418022533130532, 0.7456113506746418, 0.7835843445347414, 0.7730914654310314]"
18,davincis22,18,"(2521, 2)","(841, 2)",0.7673721611972304,0.7737891737891738,"['haha21', 'mexa3t18_aggress', 'metwo22']",18,"(2521, 2)",0.7599395097867185,0.013800346536643925,0.7438983723699881,0.7772991994649832,"[0.7557883066180721, 0.7438983723699881, 0.7477116704805492, 0.7772991994649832, 0.7749999999999999]"
19,davincis22,19,"(2521, 2)","(841, 2)",0.767472949707549,0.7698005698005699,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",19,"(2521, 2)",0.7571822858231592,0.013944676626853317,0.7398967844382691,0.7755689498878799,"[0.7538522012578617, 0.7398967844382691, 0.7456113506746418, 0.7755689498878799, 0.7709821428571428]"
20,davincis22,20,"(2521, 2)","(841, 2)",0.7695627354720859,0.7737891737891738,"['exist21', 'misogyny_centrogeo']",20,"(2521, 2)",0.7578747321620265,0.015751999185534153,0.7377991874729456,0.777660314369175,"[0.7518173847744634, 0.7377991874729456, 0.7470967741935484, 0.777660314369175, 0.7749999999999999]"
21,davincis22,21,"(2521, 2)","(841, 2)",0.7709188715867296,0.7817663817663818,"['exist21', 'haha21']",21,"(2521, 2)",0.7614934110121633,0.016012629835090365,0.7416052302128251,0.7830357142857143,"[0.7536430302458061, 0.7416052302128251, 0.7515227659472955, 0.777660314369175, 0.7830357142857143]"
22,davincis22,22,"(2521, 2)","(841, 2)",0.7662240468706566,0.7735042735042735,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",22,"(2521, 2)",0.758660329125791,0.014211374750126293,0.7394996739770034,0.7755689498878799,"[0.7519149220472472, 0.7394996739770034, 0.7515227659472955, 0.7755689498878799, 0.774795333769529]"
23,davincis22,23,"(2521, 2)","(841, 2)",0.7684157510333423,0.7703703703703704,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress']",23,"(2521, 2)",0.7595390960449023,0.01762291427631138,0.7377991874729456,0.7874196218246643,"[0.7497797841885048, 0.7377991874729456, 0.7513210670401732, 0.7874196218246643, 0.7713758196982237]"
24,davincis22,24,"(2521, 2)","(841, 2)",0.7696679219445395,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",24,"(2521, 2)",0.7598579026021423,0.01347876928120158,0.7416052302128251,0.7774834437086093,"[0.7557883066180721, 0.7416052302128251, 0.7513210670401732, 0.7774834437086093, 0.7730914654310314]"
25,davincis22,25,"(2521, 2)","(841, 2)",0.7686217489540345,0.7679487179487179,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",25,"(2521, 2)",0.7599142193613664,0.015502593288413172,0.7418022533130532,0.785324453538317,"[0.75375153364583, 0.7418022533130532, 0.7496174711364585, 0.785324453538317, 0.7690753851731735]"
26,davincis22,26,"(2521, 2)","(841, 2)",0.7709188715867296,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",26,"(2521, 2)",0.7594658997951989,0.015449711922588425,0.7416052302128251,0.7814927510291749,"[0.7458080347311795, 0.7416052302128251, 0.7553320175717834, 0.7814927510291749, 0.7730914654310314]"
27,davincis22,27,"(2521, 2)","(841, 2)",0.7683086458346715,0.7740740740740741,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2521, 2)",0.7595177258594326,0.017320724572332073,0.7358951965065501,0.7832258064516129,"[0.7538522012578617, 0.7358951965065501, 0.7494182924646502, 0.7832258064516129, 0.7751971326164875]"
28,davincis22,28,"(2521, 2)","(841, 2)",0.767472949707549,0.7679487179487179,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",28,"(2521, 2)",0.7567551675991535,0.013762815156475714,0.7375991097510084,0.7755689498878799,"[0.7519149220472472, 0.7375991097510084, 0.7496174711364585, 0.7755689498878799, 0.7690753851731735]"
29,davincis22,29,"(2521, 2)","(841, 2)",0.7673721611972304,0.7756410256410257,"['exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",29,"(2521, 2)",0.7599318493560976,0.017485071409168496,0.7377991874729456,0.7835843445347414,"[0.7538522012578617, 0.7377991874729456, 0.747515068623865, 0.7835843445347414, 0.7769084448910741]"
30,davincis22,30,"(2521, 2)","(841, 2)",0.7710194510374124,0.7799145299145299,['meoffendes21'],30,"(2521, 2)",0.7619277393637713,0.01812204249943587,0.7358951965065501,0.7835843445347414,"[0.7515986227250369, 0.7358951965065501, 0.7574369071057814, 0.7835843445347414, 0.7811236259467471]"
31,davincis22,31,"(2521, 2)","(841, 2)",0.7745668366241203,0.7685185185185185,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",31,"(2521, 2)",0.7579344584185286,0.016652827718968987,0.7356979405034325,0.7834086712930541,"[0.7497797841885048, 0.7356979405034325, 0.7513210670401732, 0.7834086712930541, 0.7694648290674782]"
32,davincis22,32,"(2521, 2)","(841, 2)",0.7650757636220598,0.7735042735042735,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",32,"(2521, 2)",0.7579369652565524,0.015643695963785557,0.7377991874729456,0.777660314369175,"[0.7519149220472472, 0.7377991874729456, 0.747515068623865, 0.777660314369175, 0.774795333769529]"
33,davincis22,33,"(2521, 2)","(841, 2)",0.7661213610440433,0.7737891737891738,"['exist21', 'mexa3t18_aggress', 'metwo22']",33,"(2521, 2)",0.759240315917097,0.01719952936587333,0.7379906425229472,0.7835843445347414,"[0.7519149220472472, 0.7379906425229472, 0.7477116704805492, 0.7835843445347414, 0.7749999999999999]"
34,davincis22,34,"(2521, 2)","(841, 2)",0.7709188715867296,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'misogyny_centrogeo']",34,"(2521, 2)",0.7586733958042011,0.01242495559738681,0.7397025171624714,0.7730914654310314,"[0.7557883066180721, 0.7397025171624714, 0.7532234372449813, 0.7715612525644493, 0.7730914654310314]"
35,davincis22,35,"(2521, 2)","(841, 2)",0.7695627354720859,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",35,"(2521, 2)",0.7590965924223413,0.016956139545298426,0.7358951965065501,0.7832258064516129,"[0.7538522012578617, 0.7358951965065501, 0.7494182924646502, 0.7832258064516129, 0.7730914654310314]"
36,davincis22,36,"(2521, 2)","(841, 2)",0.7648693369850508,0.7698005698005699,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'metwo22']",36,"(2521, 2)",0.7579600827547385,0.01574717240623185,0.7398967844382691,0.7814927510291749,"[0.7518173847744634, 0.7398967844382691, 0.7456113506746418, 0.7814927510291749, 0.7709821428571428]"
37,davincis22,37,"(2521, 2)","(841, 2)",0.7660159142564857,0.7716524216524216,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",37,"(2521, 2)",0.7591300776255789,0.0158917809730318,0.7377991874729456,0.7814927510291749,"[0.7538522012578617, 0.7377991874729456, 0.7496174711364585, 0.7814927510291749, 0.7728887772314539]"
38,davincis22,38,"(2521, 2)","(841, 2)",0.7663239788830231,0.771937321937322,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",38,"(2521, 2)",0.7590140499522168,0.012515563058827384,0.7416052302128251,0.7734741363880437,"[0.7557883066180721, 0.7416052302128251, 0.7511111111111112, 0.7734741363880437, 0.7730914654310314]"
39,davincis22,39,"(2521, 2)","(841, 2)",0.7685201163153863,0.771937321937322,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",39,"(2521, 2)",0.7579825874998342,0.013352010725515779,0.7398967844382691,0.7736541939073585,"[0.7538522012578617, 0.7398967844382691, 0.7494182924646502, 0.7736541939073585, 0.7730914654310314]"
40,davincis22,40,"(2521, 2)","(841, 2)",0.7673721611972304,0.7716524216524216,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",40,"(2521, 2)",0.759885526665349,0.017061312402670947,0.7375991097510084,0.7855020583497404,"[0.7519149220472472, 0.7375991097510084, 0.7515227659472955, 0.7855020583497404, 0.7728887772314539]"
41,davincis22,41,"(2521, 2)","(841, 2)",0.7648693369850508,0.7698005698005699,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",41,"(2521, 2)",0.7587444789613697,0.016289463809558074,0.7377991874729456,0.7834086712930541,"[0.7519149220472472, 0.7377991874729456, 0.7496174711364585, 0.7834086712930541, 0.7709821428571428]"
42,davincis22,42,"(2521, 2)","(841, 2)",0.7685201163153863,0.771937321937322,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",42,"(2521, 2)",0.7579825874998342,0.013352010725515779,0.7398967844382691,0.7736541939073585,"[0.7538522012578617, 0.7398967844382691, 0.7494182924646502, 0.7736541939073585, 0.7730914654310314]"
43,davincis22,43,"(2521, 2)","(841, 2)",0.7663239788830231,0.771937321937322,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",43,"(2521, 2)",0.7590140499522168,0.012515563058827384,0.7416052302128251,0.7734741363880437,"[0.7557883066180721, 0.7416052302128251, 0.7511111111111112, 0.7734741363880437, 0.7730914654310314]"
44,davincis22,44,"(2521, 2)","(841, 2)",0.767472949707549,0.7737891737891738,"['haha21', 'meoffendes21', 'metwo22']",44,"(2521, 2)",0.759494490534754,0.015294744704494009,0.7418022533130532,0.7795766472113106,"[0.7556845670053218, 0.7418022533130532, 0.7454089851440844, 0.7795766472113106, 0.7749999999999999]"
45,davincis22,45,"(2521, 2)","(841, 2)",0.7696679219445395,0.7817663817663818,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",45,"(2521, 2)",0.7598948843506472,0.01576152146488615,0.7418022533130532,0.7830357142857143,"[0.7538522012578617, 0.7418022533130532, 0.7473101165085632, 0.7734741363880437, 0.7830357142857143]"
46,davincis22,46,"(2521, 2)","(841, 2)",0.7720672144242839,0.7817663817663818,"['exist21', 'haha21', 'meoffendes21']",46,"(2521, 2)",0.7618766775805902,0.01641293253593004,0.7416052302128251,0.7830357142857143,"[0.7536430302458061, 0.7416052302128251, 0.7515227659472955, 0.7795766472113106, 0.7830357142857143]"
47,davincis22,47,"(2521, 2)","(841, 2)",0.7672686294647952,0.7756410256410257,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",47,"(2521, 2)",0.7575092732293782,0.014636729279786565,0.7418022533130532,0.7769084448910741,"[0.7478464629308548, 0.7418022533130532, 0.747515068623865, 0.7734741363880437, 0.7769084448910741]"
48,davincis22,48,"(2521, 2)","(841, 2)",0.7685201163153863,0.77008547008547,"['misogyny_centrogeo', 'metwo22']",48,"(2521, 2)",0.7592375832579942,0.01564572553987776,0.7419907853851923,0.7835843445347414,"[0.7519149220472472, 0.7419907853851923, 0.747515068623865, 0.7835843445347414, 0.7711827956989248]"
49,davincis22,49,"(2521, 2)","(841, 2)",0.7686217489540345,0.7740740740740741,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo']",49,"(2521, 2)",0.7586738477589997,0.013574108071280351,0.7375991097510084,0.7751971326164875,"[0.7557883066180721, 0.7375991097510084, 0.7532234372449813, 0.7715612525644493, 0.7751971326164875]"
50,davincis22,50,"(2521, 2)","(841, 2)",0.7734171531207903,0.7703703703703704,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",50,"(2521, 2)",0.7591085997698798,0.015302497694881822,0.7397025171624714,0.7814927510291749,"[0.7478464629308548, 0.7397025171624714, 0.7551254480286738, 0.7814927510291749, 0.7713758196982237]"
51,davincis22,51,"(2521, 2)","(841, 2)",0.7709188715867296,0.7799145299145299,"['haha21', 'mexa3t18_aggress']",51,"(2521, 2)",0.7602763713783185,0.017131006472849774,0.7377991874729456,0.7811236259467471,"[0.7536430302458061, 0.7377991874729456, 0.7494182924646502, 0.779397720761444, 0.7811236259467471]"
52,davincis22,52,"(2521, 2)","(841, 2)",0.7695627354720859,0.7737891737891738,"['exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",52,"(2521, 2)",0.7579125139042131,0.01552686230529688,0.7358951965065501,0.7755689498878799,"[0.7557883066180721, 0.7358951965065501, 0.7473101165085632, 0.7755689498878799, 0.7749999999999999]"
53,davincis22,53,"(2521, 2)","(841, 2)",0.7673721611972304,0.7756410256410257,"['exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",53,"(2521, 2)",0.7599318493560976,0.017485071409168496,0.7377991874729456,0.7835843445347414,"[0.7538522012578617, 0.7377991874729456, 0.747515068623865, 0.7835843445347414, 0.7769084448910741]"
54,davincis22,54,"(2521, 2)","(841, 2)",0.7685201163153863,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",54,"(2521, 2)",0.7606661723220967,0.015557604523277424,0.7397025171624714,0.7832258064516129,"[0.7557883066180721, 0.7397025171624714, 0.7515227659472955, 0.7832258064516129, 0.7730914654310314]"
55,davincis22,55,"(2521, 2)","(841, 2)",0.7638263447872787,0.7698005698005699,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",55,"(2521, 2)",0.7583865227421785,0.01609366405995425,0.7358951965065501,0.7814927510291749,"[0.7539450521815667, 0.7358951965065501, 0.7496174711364585, 0.7814927510291749, 0.7709821428571428]"
56,davincis22,56,"(2521, 2)","(841, 2)",0.7686217489540345,0.7722222222222221,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",56,"(2521, 2)",0.7567241934172434,0.014790872067820203,0.7356979405034325,0.7734741363880437,"[0.7538522012578617, 0.7356979405034325, 0.7473101165085632, 0.7734741363880437, 0.773286572428316]"
57,davincis22,57,"(2521, 2)","(841, 2)",0.7673721611972304,0.7735042735042735,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",57,"(2521, 2)",0.7594542013752398,0.013920277364353192,0.7394996739770034,0.7755689498878799,"[0.7558842832944912, 0.7394996739770034, 0.7515227659472955, 0.7755689498878799, 0.774795333769529]"
58,davincis22,58,"(2521, 2)","(841, 2)",0.767472949707549,0.7735042735042735,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",58,"(2521, 2)",0.7583188884431242,0.016753007879805815,0.7377991874729456,0.7813118265016501,"[0.749976423990947, 0.7377991874729456, 0.7477116704805492, 0.7813118265016501, 0.774795333769529]"
59,davincis22,59,"(2521, 2)","(841, 2)",0.7672686294647952,0.7756410256410257,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",59,"(2521, 2)",0.7587333768316201,0.016209812170008882,0.7398967844382691,0.779397720761444,"[0.7478464629308548, 0.7398967844382691, 0.7496174711364585, 0.779397720761444, 0.7769084448910741]"
60,davincis22,60,"(2521, 2)","(841, 2)",0.7696679219445395,0.77008547008547,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",60,"(2521, 2)",0.7602847392053542,0.015607040113259356,0.7377991874729456,0.7832258064516129,"[0.7557883066180721, 0.7377991874729456, 0.7534275997852157, 0.7832258064516129, 0.7711827956989248]"
61,davincis22,61,"(2521, 2)","(841, 2)",0.7720672144242839,0.7685185185185185,"['detoxis21_aggressiveness', 'meoffendes21']",61,"(2521, 2)",0.7592003284095451,0.01690958442249322,0.7358951965065501,0.7855020583497404,"[0.7517119583387416, 0.7358951965065501, 0.7534275997852157, 0.7855020583497404, 0.7694648290674782]"
62,davincis22,62,"(2521, 2)","(841, 2)",0.7660159142564857,0.7679487179487179,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22']",62,"(2521, 2)",0.7587738156212488,0.015194705845483039,0.7377991874729456,0.7814927510291749,"[0.7558842832944912, 0.7377991874729456, 0.7496174711364585, 0.7814927510291749, 0.7690753851731735]"
63,davincis22,63,"(2521, 2)","(841, 2)",0.7733176268580728,0.7817663817663818,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",63,"(2521, 2)",0.7610695685026483,0.01689497611271164,0.7416052302128251,0.7830357142857143,"[0.7517119583387416, 0.7416052302128251, 0.7494182924646502, 0.7795766472113106, 0.7830357142857143]"
64,davincis22,64,"(2521, 2)","(841, 2)",0.7673721611972304,0.7737891737891738,"['haha21', 'mexa3t18_aggress', 'metwo22']",64,"(2521, 2)",0.7599395097867185,0.013800346536643925,0.7438983723699881,0.7772991994649832,"[0.7557883066180721, 0.7438983723699881, 0.7477116704805492, 0.7772991994649832, 0.7749999999999999]"
65,davincis22,65,"(2521, 2)","(841, 2)",0.7709188715867296,0.7756410256410257,"['exist21', 'meoffendes21', 'mexa3t18_aggress']",65,"(2521, 2)",0.7582834205042337,0.016525947751133467,0.7358951965065501,0.777660314369175,"[0.7536430302458061, 0.7358951965065501, 0.7473101165085632, 0.777660314369175, 0.7769084448910741]"
66,davincis22,66,"(2521, 2)","(841, 2)",0.7673721611972304,0.771937321937322,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",66,"(2521, 2)",0.7590396312522982,0.012420667588001076,0.7394996739770034,0.7730914654310314,"[0.7578223270440252, 0.7394996739770034, 0.7532234372449813, 0.7715612525644493, 0.7730914654310314]"
67,davincis22,67,"(2521, 2)","(841, 2)",0.7672686294647952,0.771937321937322,"['mexa3t18_aggress', 'metwo22']",67,"(2521, 2)",0.7591950888058221,0.01705473476039286,0.7419907853851923,0.7855020583497404,"[0.7497797841885048, 0.7419907853851923, 0.7456113506746418, 0.7855020583497404, 0.7730914654310314]"
68,davincis22,68,"(2521, 2)","(841, 2)",0.7662240468706566,0.7679487179487179,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",68,"(2521, 2)",0.759233743145764,0.015299034300456997,0.7398967844382691,0.7834086712930541,"[0.749976423990947, 0.7398967844382691, 0.7538114508333762, 0.7834086712930541, 0.7690753851731735]"
69,davincis22,69,"(2521, 2)","(841, 2)",0.7683086458346715,0.7740740740740741,"['detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",69,"(2521, 2)",0.7595177258594326,0.017320724572332073,0.7358951965065501,0.7832258064516129,"[0.7538522012578617, 0.7358951965065501, 0.7494182924646502, 0.7832258064516129, 0.7751971326164875]"
70,davincis22,70,"(2521, 2)","(841, 2)",0.7661213610440433,0.7737891737891738,"['exist21', 'mexa3t18_aggress', 'metwo22']",70,"(2521, 2)",0.759240315917097,0.01719952936587333,0.7379906425229472,0.7835843445347414,"[0.7519149220472472, 0.7379906425229472, 0.7477116704805492, 0.7835843445347414, 0.7749999999999999]"
71,davincis22,71,"(2521, 2)","(841, 2)",0.770815587810199,0.7737891737891738,"['exist21', 'meoffendes21', 'misogyny_centrogeo']",71,"(2521, 2)",0.7582706851856931,0.01519724509322333,0.7397025171624714,0.777660314369175,"[0.7497797841885048, 0.7397025171624714, 0.7492108102083143, 0.777660314369175, 0.7749999999999999]"
72,davincis22,72,"(2521, 2)","(841, 2)",0.7662240468706566,0.7737891737891738,"['haha21', 'misogyny_centrogeo', 'metwo22']",72,"(2521, 2)",0.7583719423555583,0.014920038457453528,0.7418022533130532,0.777660314369175,"[0.749882075471698, 0.7418022533130532, 0.747515068623865, 0.777660314369175, 0.7749999999999999]"
73,davincis22,73,"(2521, 2)","(841, 2)",0.7673721611972304,0.771937321937322,"['exist21', 'meoffendes21', 'metwo22']",73,"(2521, 2)",0.7584001994286871,0.017418923694374065,0.7358951965065501,0.7835843445347414,"[0.7519149220472472, 0.7358951965065501, 0.747515068623865, 0.7835843445347414, 0.7730914654310314]"
74,davincis22,74,"(2521, 2)","(841, 2)",0.7684157510333423,0.7722222222222221,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21']",74,"(2521, 2)",0.7603454752749919,0.016917773950267605,0.7377991874729456,0.7855020583497404,"[0.7517119583387416, 0.7377991874729456, 0.7534275997852157, 0.7855020583497404, 0.773286572428316]"
75,davincis22,75,"(2521, 2)","(841, 2)",0.7685201163153863,0.7756410256410257,"['exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",75,"(2521, 2)",0.7595268220557012,0.015017098158376945,0.7416052302128251,0.777660314369175,"[0.7539450521815667, 0.7416052302128251, 0.747515068623865, 0.777660314369175, 0.7769084448910741]"
76,davincis22,76,"(2521, 2)","(841, 2)",0.7638263447872787,0.7735042735042735,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'metwo22']",76,"(2521, 2)",0.7574836660537791,0.016517531165623083,0.7377991874729456,0.779397720761444,"[0.7460077958003268, 0.7377991874729456, 0.7494182924646502, 0.779397720761444, 0.774795333769529]"
